#,Título,Tipo,Progreso,URL
25,"Gun-Ota ga Mahou Sekai ni Tensei shitara, Gendai Heiki de Guntai Harem wo Tsukucchaimashita!?",MANGA,"1.00 / 66.00",https://zonatmo.nakamasweb.com/library/manga/12892/gunotagamahousekainitenseishitaragendaiheikideguntaiharemwotsukucchaimashita
26,"Jichou shinai Motoyuusha no Tsuyokute Tanoshii New Game",MANGA,"- /119.00",https://zonatmo.nakamasweb.com/library/manga/37324/Jichou-shinai-Motoyuusha-no-Tsuyokute-Tanoshii-New-Game
27,"Assassin de aru ore no Sutetasu ga Yuusha yori mo Akiraka ni Tsuyoi Nodaga",MANGA,"36.20 / 36.30",https://zonatmo.nakamasweb.com/library/manga/40068/ansatsushadearuorenostatusgayuushayorimoakirakanitsuyoinodaga
28,"Sozai Saishuka no Isekai Ryokouki",MANGA,"26.00 / 62.00",https://zonatmo.nakamasweb.com/library/manga/34477/sozaisaishukanoisekairyokouki
29,"Youjo Senki",MANGA,"54.00 / 114.00",https://zonatmo.nakamasweb.com/library/manga/16022/youjosenki
30,"Murabito desu ga, Nani ka?",MANGA,"- /65.00",https://zonatmo.nakamasweb.com/library/manga/27394/murabitodesugananika
31,"Arifureta Shokugyou de Sekai Saikyou",MANGA,"47.00 / 86.00",https://zonatmo.nakamasweb.com/library/manga/14752/arifuretashokugyoudesekaisaikyou
32,"Kaifuku Jutsushi no Yarinaoshi",MANGA,"34.10 / 69.10",https://zonatmo.nakamasweb.com/library/manga/28551/kaifukujutsushinoyarinaoshi
33,"Isekai Tensei Soudouki",MANGA,"- /104.00",https://zonatmo.nakamasweb.com/library/manga/11595/isekai-tensei-soudouki
34,"Kenja no Mago",MANGA,"45.10 / 85.00",https://zonatmo.nakamasweb.com/library/manga/16476/kenjanomago
35,"The New Gate",MANGA,"69.00 / 99.00",https://zonatmo.nakamasweb.com/library/manga/9458/the-new-gate
36,"Maken no Daydreamer",MANGA,"- /38.00",https://zonatmo.nakamasweb.com/library/manga/17661/makennodaydreamer
37,"Wortenia Senki",MANGA,"- / 56.00",https://zonatmo.nakamasweb.com/library/manga/24527/Wortenia-Senki
38,"Shingan no Yuusha",MANGA,"- /46.20",https://zonatmo.nakamasweb.com/library/manga/31351/thebravewithgodseyes
39,"Shikkaku Mon no Saikyou Kenja - Sekai Saikyou no Kenja ga Sara ni Tsuyoku naru Tame ni Tensei Shimashita",MANGA,"49.10 / 80.00",https://zonatmo.nakamasweb.com/library/manga/29156/shikkakumonnosaikyoukenjasekaisaikyounokenjagasaranitsuyokunarutamenitenseishimashita
40,"Saikyou no Shokugyou wa Yuusha demo Kenja demo naku Kanteishi (Kari) rashii desu yo?",MANGA,"- /35.00",https://zonatmo.nakamasweb.com/library/manga/30115/saikyou-no-shokugyou-wa-yuusha-demo-kenja-demo-naku-kanteishi-kari-rashii-desu-yo
41,"Isekai Shoukan wa Nidome Desu",MANGA,"27.30 / 62.00",https://zonatmo.nakamasweb.com/library/manga/39964/isekaishoukanwanidomedesu
42,"Hyakuren no Haou to Seiyaku no Valkyria",MANGA,"- /16.00",https://zonatmo.nakamasweb.com/library/manga/33034/hyakuren-no-haou-to-seiyaku-no-ikusa-otome
43,"MAOU NI NATTA NODE, DUNGEON TSUKUTTE JINGAI MUSUME TO HONOBONO SURU",MANGA,"26.00 / 65.20",https://zonatmo.nakamasweb.com/library/manga/38899/maou-ni-natta-node-dungeon-tsukutte-jingai-musume-to-honobono-suru
44,"Ore no Ie ga Maryoku Spot datta Ken – Sundeiru dake de Sekai Saikyou",MANGA,"- /116.00",https://zonatmo.nakamasweb.com/library/manga/39893/ore-no-ie-ga-maryoku-spot-datta-ken-sundeiru-dake-de-sekai-saikyou
45,"Moto Saikyou no Kenshi wa, Isekai Mahou ni Akogareru",MANGA,"- /41.00",https://zonatmo.nakamasweb.com/library/manga/36924/moto-saikyou-no-kenshi-wa-isekai-mahou-ni-akogareru
46,"Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugir",MANGA,"20.00 / 30.00",https://zonatmo.nakamasweb.com/library/manga/41739/konoyuushagaoretueeekusenishinchousugiru
47,"Knights & Magic",MANGA,"- /116.00",https://zonatmo.nakamasweb.com/library/manga/19957/knightsmagic
48,"Tsuyokute New Saga",MANGA,"64.00 / 107.20",https://zonatmo.nakamasweb.com/library/manga/8340/tsuyokutenewsaga
49,"Yuusha, Yamemasu",MANGA,"- /44.00",https://zonatmo.nakamasweb.com/library/manga/40167/yuushayamemasu
50,"Moshi Fanren",MANHUA,"- /460.00",https://zonatmo.nakamasweb.com/library/manhua/37305/Moshi-Fanren
51,"Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem",MANGA,"16.00 / 115.00",https://zonatmo.nakamasweb.com/library/manga/20327/isekaishihainoskilltakerzerokarahajimerudoreiharem
52,"6-sai no Kenja wa Hikage no Michi wo Ayumitai",MANGA,"- /15.00",https://zonatmo.nakamasweb.com/library/manga/55482/6-sai-no-kenja-wa-hikage-no-michi-wo-ayumitai
53,"Nidome no Jinsei wo Isekai de",MANGA,"49.20 / 49.30",https://zonatmo.nakamasweb.com/library/manga/21012/nidomenojinseiwoisekaide
54,"Hiraheishi wa Kako wo Yumemiru",MANGA,"57.00 / 62.00",https://zonatmo.nakamasweb.com/library/manga/20463/hiraheishi-wa-kako-wo-yumemiru
55,"Tensei shichatta yo (Iya, Gomen)",MANGA,"- /39.00",https://zonatmo.nakamasweb.com/library/manga/24870/tensei-shichatta-yo-iya-gomen
56,"Class ga Isekai Shoukan sareta Naka Ore dake Nokotta n desu ga",MANGA,"- /32.10",https://zonatmo.nakamasweb.com/library/manga/33849/classgaisekaishoukansaretanakaoredakenokottandesuga
57,"World Customize Creator",MANGA,"- /81.00",https://zonatmo.nakamasweb.com/library/manga/9904/world-customize-creator
58,"Ochitekita Ryuuou to Horobiyuku Majo no Kuni",MANGA,"- /20.00",https://zonatmo.nakamasweb.com/library/manga/10142/ochitekitaryuuoutohorobiyukumajonokuni
59,"Ore to Kawazu-san no Isekai Hourouki",MANGA,"- /40.00",https://zonatmo.nakamasweb.com/library/manga/14308/ore-to-kawazu-san-no-isekai-hourouki
60,"Tensei Ouji wa Daraketai",MANGA,"- /26.00",https://zonatmo.nakamasweb.com/library/manga/38659/tensei-ouji-wa-daraketai
61,"Dungeon Seeker",MANGA,"- /33.00",https://zonatmo.nakamasweb.com/library/manga/16886/dungeon-seeker
62,"Isekai Houtei: Rebuttal Barrister",MANGA,"- /17.00",https://zonatmo.nakamasweb.com/library/manga/20317/Isekai-Houtei-Rebuttal-Barrister
63,"Ubau Mono Ubawareru Mono",MANGA,"- /8.10",https://zonatmo.nakamasweb.com/library/manga/18386/ubau-mono-ubawareru-mono
