#,Título,Tipo,Progreso,URL
15,"La legendaria villana que desapareció en la guillotina espera la paz en su segunda vida",MANGA,"2.50 / 10.00",https://zonatmo.nakamasweb.com/library/manga/72853/dantoudainikietadensetsunoakujonidomenojinseidewagaribenjimimeganeninatteheionwonozomu
16,"Tensei Saki ga Zannen Ouji Datta Ken: Ima wa Fukkin 1-kai mo Dekinai kedo Yasete Isekai Sukuimasu",MANGA,"18.00 / 26.30",https://zonatmo.nakamasweb.com/library/manga/56079/tensei-saki-ga-zannen-ouji-datta-ken-ima-wa-fukkin-1-kai-mo-dekinai-kedo-yasete-isekai-sukuimasu
17,"Bannou ""Murazukuri"" Cheat de Otegaru Slow Life ~Mura desu ga Nani ka?~",MANGA,"22.10 / 43.00",https://zonatmo.nakamasweb.com/library/manga/75188/bannoumurazukuricheatdeotegaruslowlifemuradesugananika
18,"Cuando traté de fortalecer mi ""espada oxidada"", se convirtió en una poderosa espada mágica",MANGA,"8.10 / 17.30",https://zonatmo.nakamasweb.com/library/manga/64537/sabitsuita-ken-wo-tameshi-ni-kyouka-shite-mitara-tondemonai-maken-ni-bakemashita
19,"El secreto de Jae-kyung",MANHWA,"37.00 / 95.00",https://zonatmo.nakamasweb.com/library/manhwa/70384/elsecretodejaekyung
20,"Hell Mode: Yarikomi Suki no Gamer wa Hai-settei no Isekai de Musou suru - Hajimari no Shoukanshi",MANGA,"37.00 / 59.00",https://zonatmo.nakamasweb.com/library/manga/54498/hell-mode-yarikomi-suki-no-gamer-wa-hai-settei-no-isekai-de-musou-suru-hajimari-no-shoukanshi
21,"Sekai no hime to no koi bakuchi ni, jinrui no sonbo ga kakattemasu",MANGA,"8.00 / 12.20",https://zonatmo.nakamasweb.com/library/manga/62852/isekai-no-hime-to-no-koi-bakuchi-ni-jinrui-no-sonbou-ga-kakattemasu
22,"Goshujinsama to Yuku Isekai Survival!",MANGA,"13.00 / 54.00",https://zonatmo.nakamasweb.com/library/manga/50469/goshujinsama-to-yuku-isekai-survival
23,"S-Rank Party kara Kaiko sareta ""Jugushi"": ""Noroi no Item"" shika Tsukuremasen ga, Sono Seinou wa Artifact-kyuu nari......! ",MANGA,"23.30 / 26.30",https://zonatmo.nakamasweb.com/library/manga/69241/s-rank-party-kara-kaikosareta-jugushi-noroi-no-item-shika-tsukuremasen-ga
24,"Este Bebe No Es Tuyo",MANHWA,"60.00 / 117.00",https://zonatmo.nakamasweb.com/library/manhwa/69067/esteninonoestuyo
25,"Shokei Sareta Kenja wa Lich ni Tensei Shite Shinryaku Sensou wo Hajimaru",MANGA,"20.00 / 38.00",https://zonatmo.nakamasweb.com/library/manga/51386/shokei-sareta-kenja-wa-lich-ni-tensei-shite-shinryaku-sensou-wo-hajimeru
26,"Terminé con mi esposo, ahora iré a hacer dinero",MANHWA,"47.00 / 104.00",https://zonatmo.nakamasweb.com/library/manhwa/71589/termine-con-mi-esposo-ahora-ire-a-hacer-dinero
27,"Mi Mamá Se Comprometió Por Medio De Un Acuerdo",MANHWA,"37.00 / 61.00",https://zonatmo.nakamasweb.com/library/manhwa/74258/mimamasecomprometiopormediodeunacuerdo
28,"Party kara Tsuihou Sareta Sono Chiyushi, Jitsu wa Saikyou Nitsuki",MANGA,"18.10 / 25.10",https://zonatmo.nakamasweb.com/library/manga/50275/partykaratsuihousaretasonochiyushijitsuwasaikyounitsuki
29,"Estoy Siendo Criada Por Villanos ",MANHWA,"19.00 / 110.00",https://zonatmo.nakamasweb.com/library/manhwa/77270/estoy-siendo-criada-por-villanos
30,"La lucha de ser reencarnada como la hija del Marqués: ¡Me enfrentaré a lo que venga!",MANGA,"17.00 / 38.00",https://zonatmo.nakamasweb.com/library/manga/58169/tenseikoushakureijoufuntoukiwatashirippanizamaasaretemisemasu
31,"Tu talento es mio",MANHUA,"47.00 / 104.00",https://zonatmo.nakamasweb.com/library/manhua/61562/tu-talento-es-mio
32,"How to Hide the Emperor's Child",MANHWA,"82.00 / 121.00",https://zonatmo.nakamasweb.com/library/manhwa/66769/como-esconder-al-hijo-del-emperador
33,"Mago infinito",MANHWA,"117.00 / 135.00",https://zonatmo.nakamasweb.com/library/manhwa/74407/theinfinitemage
34,"Tatoeba Ore ga, Champion kara Oujo no Himo ni Job Change Shita to Shite",MANGA,"15.00 / 28.00",https://zonatmo.nakamasweb.com/library/manga/54902/story-of-a-jobless-champion-and-a-princess-who-together-find-their-happiness
35,"Encontré Un Esposo Cuando Recogí Al Protagonista Masculino",MANHWA,"50.00 / 69.00",https://zonatmo.nakamasweb.com/library/manhwa/293/encontre-un-esposo-cuando-recogi-al-protagonista-masculino
36,"Negocio Matrimonial",MANHWA,"98.00 / 138.00",https://zonatmo.nakamasweb.com/library/manhwa/68413/negociomatrimonial
37,"SERÉ LA MATRIARCA EN ESTA VIDA",MANHWA,"115.00 / 181.00",https://zonatmo.nakamasweb.com/library/manhwa/57722/en-esta-vida-sere-la-soberana
38,"El legendario hijo menor de la casa del marqués",MANHWA,"71.00 / 138.00",https://zonatmo.nakamasweb.com/library/manhwa/67773/jackbeinvincible
39,"La Princesa más Joven",MANHWA,"55.00 / 110.00",https://zonatmo.nakamasweb.com/library/manhwa/48880/la-princesa-mas-joven
40,"Mi vida escolar pretendiendo ser una persona inútil",MANHWA,"62.00 / 63.00",https://zonatmo.nakamasweb.com/library/manhwa/71692/myfrankhighschoollife
41,"Me convertí en la madre de un villano",MANHUA,"107.00 / 141.00",https://zonatmo.nakamasweb.com/library/manhua/49759/meconvertienlamadredeunvillano
42,"The Twin Siblings' New Life",MANHWA,"63.00 / 120.00",https://zonatmo.nakamasweb.com/library/manhwa/50530/lanuevavidadelosgemelos
43,"Me Convertí En La Esposa Del Protagonista Masculino",MANHWA,"114.00 / 127.00",https://zonatmo.nakamasweb.com/library/manhwa/62812/me-converti-en-la-esposa-del-protagonista-masculino
44,"La villana hoy también se divierte",MANHWA,"84.00 / 103.00",https://zonatmo.nakamasweb.com/library/manhwa/62527/la-villana-hoy-tambien-se-divierte
45,"I Raised A Beautiful Cinderella",MANHWA,"109.00 / 142.00",https://zonatmo.nakamasweb.com/library/manhwa/53710/crie-a-una-preciosa-cenicienta
46,"Oshi no Ko",MANGA,"116.00 / 166.50",https://zonatmo.nakamasweb.com/library/manga/49490/oshinoko
47,"CHITRA",MANHWA,"1.00 / 122.00",https://zonatmo.nakamasweb.com/library/manhwa/43869/chitra
48,"The Rhapsody of Me and Her",MANHUA,"1.00 / 120.00",https://zonatmo.nakamasweb.com/library/manhua/38760/The-Rhapsody-of-Me-and-He
49,"Cuando la hija ilegítima del conde se casa",MANHWA,"48.00 / 102.00",https://zonatmo.nakamasweb.com/library/manhwa/67354/whenthecountsillegitimatedaughtergetsmarried
50,"Mi Hija es el Jefe Final",MANHWA,"134.00 / 152.00",https://zonatmo.nakamasweb.com/library/manhwa/68496/mihijaeseljefefinal
51,"Kiwameta Renkinjutsu ni, Fukanou Hanai",MANGA,"4.10 / 20.00",https://zonatmo.nakamasweb.com/library/manga/69778/kiwametarenkinjutsunifukanouhanai
52,"LA VILLANA VIVE DOS VECES ",MANHWA,"150.00 / 195.00",https://zonatmo.nakamasweb.com/library/manhwa/50610/la-villana-vive-dos-veces
53,"En no Shita no Chikara Mocher: Maou Toubatsu shitara Wakagaetta node, Gakuen de Kage kara Support shimasu",MANGA,"12.10 / 15.20",https://zonatmo.nakamasweb.com/library/manga/67470/ennoshitanochikaramochermaoutoubatsushitarawakagaettanodegakuendekagekarasupportshimasu
54,"FALLE AL DIVORCIARME DE MI ESPOSO",MANHWA,"74.00 / 76.00",https://zonatmo.nakamasweb.com/library/manhwa/73266/falle-al-divorciarme-de-mi-esposo
55,"Sorbete de melocotón ",MANHWA,"36.00 / 78.00",https://zonatmo.nakamasweb.com/library/manhwa/65663/sorbete-de-melocoton
56,"Fuguushoku \""Kajishi\"" dakedo Saikyou desu ~Kizukeba Nandemo Tsukureru you ni Natteita Otoko no Nonbiri Slow Life~",MANGA,"- / 163.00",https://zonatmo.nakamasweb.com/library/manga/54700/weakest-occupation-blacksmith-become-the-strongest
57,"I have an SSS-rank Trait, but I want a Normal Life",MANHWA,"26.00 / 39.00",https://zonatmo.nakamasweb.com/library/manhwa/69480/i-have-an-sss-rank-trait-but-i-want-a-normal-life
58,"Me convertí en un cuervo",MANHWA,"61.00 / 107.00",https://zonatmo.nakamasweb.com/library/manhwa/67195/thecrowsprince
59,"Mi vecina que gana ¥.500 000 me paga ¥.300 000 al mes por decirle “Bienvenida a casa, ¡Hoy también diste lo mejor de ti!”",MANGA,"13.00 / 30.50",https://zonatmo.nakamasweb.com/library/manga/49527/tsuki-50-man-moratte-mo-ikigai-no-nai-tonari-no-onee-san-ni-30-man-de-yatowarete-okaeri-tte-iu-oshigoto-ga-tanoshii
60,"Isekai Tensei de Kenja ni Natte Boukensha Seikatsu",MANGA,"17.00 / 19.00",https://zonatmo.nakamasweb.com/library/manga/56423/isekai-tensei-de-kenja-ni-natte-boukensha-seikatsu
61,"Bon Appétit",MANHWA,"58.00 / 59.00",https://zonatmo.nakamasweb.com/library/manhwa/70734/bon-appetit
62,"Mishiranu Joshikousei ni Isourousareta Mangaka no Hanashi",MANGA,"3.00 / 20.50",https://zonatmo.nakamasweb.com/library/manga/65447/mishiranujoshikouseiniisourousaretamangakanohanashi
63,"En el regazo de su Majestad",MANHWA,"- / 50.00",https://zonatmo.nakamasweb.com/library/manhwa/47119/en-el-regazo-de-su-majestad
64,"Shishidou-san ni Shikararetai",MANGA,"- / 23.00",https://zonatmo.nakamasweb.com/library/manga/46690/shishidou-san-ni-shikararetai
65,"POR CIERTO, AMANTE DEL DRAGÓN!",MANHWA,"5.00 / 7.00",https://zonatmo.nakamasweb.com/library/manhwa/44114/por-cierto-amante-del-dragon
